"","col","d14"
"AT3G03270",12.9613707945752,5.12591818009401
"AT3G03305",8.64091386305016,10.251836360188
"AT3G03340",43.2045693152508,35.8814272606581
"AT3G03380",103.690966356602,61.5110181611281
"AT3G03450",8.64091386305016,15.377754540282
"AT3G03470",30.2431985206755,46.1332636208461
"AT3G03490",12.9613707945752,10.251836360188
"AT3G03520",4.32045693152508,15.377754540282
"AT3G03550",8.64091386305016,15.377754540282
"AT3G03560",8.64091386305016,41.0073454407521
"AT3G03570",4.32045693152508,10.251836360188
"AT3G03590",8.64091386305016,5.12591818009401
"AT3G03600",25.9227415891505,30.7555090805641
"AT3G03610",17.2818277261003,10.251836360188
"AT3G03630",12.9613707945752,35.8814272606581
"AT3G03640",69.1273109044013,35.8814272606581
"AT3G03680",8.64091386305016,5.12591818009401
"AT3G03710",90.7295955620266,92.2665272416922
"AT3G03720",25.9227415891505,10.251836360188
"AT3G03740",25.9227415891505,25.62959090047
"AT3G03770",30.2431985206755,15.377754540282
"AT3G03780",332.675183727431,404.947536227427
"AT3G03790",17.2818277261003,15.377754540282
"AT3G03810",4.32045693152508,10.251836360188
"AT3G03860",47.5250262467759,20.503672720376
"AT3G03870",38.8841123837257,15.377754540282
"AT3G03890",38.8841123837257,46.1332636208461
"AT3G03910",8.64091386305016,20.503672720376
"AT3G03920",95.0500524935517,102.51836360188
"AT3G03940",82.0886816989765,46.1332636208461
"AT3G03950",43.2045693152508,25.62959090047
"AT3G03960",112.331880219652,112.770199962068
"AT3G03980",25.9227415891505,10.251836360188
"AT3G04000",4.32045693152508,15.377754540282
"AT3G04010",12.9613707945752,5.12591818009401
"AT3G04030",12.9613707945752,5.12591818009401
"AT3G04040",8.64091386305016,5.12591818009401
"AT3G04080",25.9227415891505,35.8814272606581
"AT3G04090",34.5636554522006,30.7555090805641
"AT3G04110",4.32045693152508,10.251836360188
"AT3G04120",855.450472441966,784.265481554383
"AT3G04130",4.32045693152508,5.12591818009401
"AT3G04140",8.64091386305016,5.12591818009401
"AT3G04210",311.072899069806,225.540399924136
"AT3G04230",34.5636554522006,10.251836360188
"AT3G04240",112.331880219652,82.0146908815042
"AT3G04260",77.7682247674514,82.0146908815042
"AT3G04290",125.293251014227,138.399790862538
"AT3G04310",12.9613707945752,10.251836360188
"AT3G04340",73.4477678359263,97.3924454217862
"AT3G04350",12.9613707945752,10.251836360188
"AT3G04400",220.343303507779,205.03672720376
"AT3G04470",25.9227415891505,41.0073454407521
"AT3G04480",34.5636554522006,10.251836360188
"AT3G04490",8.64091386305016,10.251836360188
"AT3G04500",17.2818277261003,10.251836360188
"AT3G04520",47.5250262467759,71.7628545213161
"AT3G04550",228.984217370829,225.540399924136
"AT3G04560",8.64091386305016,10.251836360188
"AT3G04580",25.9227415891505,5.12591818009401
"AT3G04590",17.2818277261003,30.7555090805641
"AT3G04600",34.5636554522006,56.3850999810341
"AT3G04610",64.8068539728762,51.2591818009401
"AT3G04650",43.2045693152508,51.2591818009401
"AT3G04670",12.9613707945752,5.12591818009401
"AT3G04680",12.9613707945752,10.251836360188
"AT3G04710",34.5636554522006,41.0073454407521
"AT3G04720",1239.9711393477,1045.68730873918
"AT3G04730",56.165940109826,56.3850999810341
"AT3G04740",38.8841123837257,15.377754540282
"AT3G04760",21.6022846576254,51.2591818009401
"AT3G04770",12.9613707945752,5.12591818009401
"AT3G04780",12.9613707945752,20.503672720376
"AT3G04790",406.122951563357,538.221408909871
"AT3G04810",8.64091386305016,15.377754540282
"AT3G04830",43.2045693152508,61.5110181611281
"AT3G04840",375.879753042682,374.192027146863
"AT3G04870",155.536449534903,128.14795450235
"AT3G04880",17.2818277261003,25.62959090047
"AT3G04890",17.2818277261003,10.251836360188
"AT3G04910",60.4863970413511,61.5110181611281
"AT3G04920",142.575078740328,230.66631810423
"AT3G04930",17.2818277261003,20.503672720376
"AT3G04940",17.2818277261003,20.503672720376
"AT3G04980",8.64091386305016,5.12591818009401
"AT3G05010",8.64091386305016,5.12591818009401
"AT3G05020",4.32045693152508,35.8814272606581
"AT3G05030",21.6022846576254,5.12591818009401
"AT3G05040",8.64091386305016,5.12591818009401
"AT3G05050",8.64091386305016,15.377754540282
"AT3G05060",73.4477678359263,46.1332636208461
"AT3G05070",12.9613707945752,15.377754540282
"AT3G05090",12.9613707945752,51.2591818009401
"AT3G05100",43.2045693152508,20.503672720376
"AT3G05120",17.2818277261003,25.62959090047
"AT3G05130",17.2818277261003,15.377754540282
"AT3G05160",25.9227415891505,30.7555090805641
"AT3G05165",38.8841123837257,46.1332636208461
"AT3G05180",12.9613707945752,10.251836360188
"AT3G05190",8.64091386305016,5.12591818009401
"AT3G05200",34.5636554522006,35.8814272606581
"AT3G05220",280.82970054913,353.688354426487
"AT3G05230",12.9613707945752,15.377754540282
"AT3G05280",30.2431985206755,5.12591818009401
"AT3G05290",8.64091386305016,5.12591818009401
"AT3G05330",4.32045693152508,10.251836360188
"AT3G05350",56.165940109826,97.3924454217862
"AT3G05380",4.32045693152508,15.377754540282
"AT3G05410",4.32045693152508,5.12591818009401
"AT3G05420",73.4477678359263,61.5110181611281
"AT3G05470",4.32045693152508,15.377754540282
"AT3G05490",8.64091386305016,10.251836360188
"AT3G05500",8.64091386305016,5.12591818009401
"AT3G05510",12.9613707945752,10.251836360188
"AT3G05520",8.64091386305016,20.503672720376
"AT3G05530",138.254621808803,199.910809023666
"AT3G05545",21.6022846576254,20.503672720376
"AT3G05560",95.0500524935517,76.8887727014101
"AT3G05580",4.32045693152508,15.377754540282
"AT3G05590",181.459191124053,256.2959090047
"AT3G05625",12.9613707945752,15.377754540282
"AT3G05630",4.32045693152508,10.251836360188
"AT3G05640",8.64091386305016,5.12591818009401
"AT3G05650",12.9613707945752,20.503672720376
"AT3G05670",8.64091386305016,5.12591818009401
"AT3G05680",25.9227415891505,46.1332636208461
"AT3G05690",4.32045693152508,15.377754540282
"AT3G05700",12.9613707945752,10.251836360188
"AT3G05710",21.6022846576254,5.12591818009401
"AT3G05730",12.9613707945752,10.251836360188
"AT3G05750",4.32045693152508,20.503672720376
"AT3G05760",30.2431985206755,35.8814272606581
"AT3G05790",4.32045693152508,5.12591818009401
"AT3G05800",21.6022846576254,5.12591818009401
"AT3G05830",4.32045693152508,10.251836360188
"AT3G05840",64.8068539728762,82.0146908815042
"AT3G05850",12.9613707945752,20.503672720376
"AT3G05880",99.3705094250768,220.414481744042
"AT3G05900",51.8454831783009,87.1406090615982
"AT3G05910",43.2045693152508,25.62959090047
"AT3G05940",4.32045693152508,5.12591818009401
"AT3G05970",181.459191124053,138.399790862538
"AT3G06010",30.2431985206755,20.503672720376
"AT3G06020",4.32045693152508,5.12591818009401
"AT3G06030",8.64091386305016,5.12591818009401
"AT3G06035",51.8454831783009,41.0073454407521
"AT3G06040",17.2818277261003,15.377754540282
"AT3G06050",116.652337151177,92.2665272416922
"AT3G06060",25.9227415891505,10.251836360188
"AT3G06070",4.32045693152508,5.12591818009401
"AT3G06080",38.8841123837257,15.377754540282
"AT3G06110",12.9613707945752,5.12591818009401
"AT3G06130",60.4863970413511,71.7628545213161
"AT3G06145",8.64091386305016,10.251836360188
"AT3G06150",30.2431985206755,41.0073454407521
"AT3G06170",69.1273109044013,61.5110181611281
"AT3G06190",30.2431985206755,25.62959090047
"AT3G06200",17.2818277261003,10.251836360188
"AT3G06250",25.9227415891505,15.377754540282
"AT3G06270",12.9613707945752,10.251836360188
"AT3G06290",17.2818277261003,10.251836360188
"AT3G06300",25.9227415891505,46.1332636208461
"AT3G06340",30.2431985206755,15.377754540282
"AT3G06350",64.8068539728762,92.2665272416922
"AT3G06400",120.972794082702,87.1406090615982
"AT3G06430",51.8454831783009,35.8814272606581
"AT3G06450",21.6022846576254,56.3850999810341
"AT3G06470",30.2431985206755,5.12591818009401
"AT3G06480",34.5636554522006,20.503672720376
"AT3G06483",30.2431985206755,20.503672720376
"AT3G06500",17.2818277261003,15.377754540282
"AT3G06510",159.856906466428,199.910809023666
"AT3G06530",60.4863970413511,46.1332636208461
"AT3G06540",17.2818277261003,10.251836360188
"AT3G06550",73.4477678359263,143.525709042632
"AT3G06570",12.9613707945752,5.12591818009401
"AT3G06580",82.0886816989765,66.6369363412221
"AT3G06590",12.9613707945752,25.62959090047
"AT3G06610",4.32045693152508,15.377754540282
"AT3G06620",4.32045693152508,5.12591818009401
"AT3G06650",103.690966356602,97.3924454217862
"AT3G06670",25.9227415891505,20.503672720376
"AT3G06700",86.4091386305016,61.5110181611281
"AT3G06720",198.741018850154,148.651627222726
"AT3G06730",30.2431985206755,25.62959090047
"AT3G06740",4.32045693152508,20.503672720376
"AT3G06750",25.9227415891505,5.12591818009401
"AT3G06770",4.32045693152508,20.503672720376
"AT3G06780",8.64091386305016,35.8814272606581
"AT3G06790",8.64091386305016,5.12591818009401
"AT3G06810",51.8454831783009,76.8887727014101
"AT3G06850",17.2818277261003,35.8814272606581
"AT3G06860",237.625131233879,199.910809023666
"AT3G06868",8.64091386305016,35.8814272606581
"AT3G06880",30.2431985206755,35.8814272606581
"AT3G06920",17.2818277261003,15.377754540282
"AT3G06930",8.64091386305016,25.62959090047
"AT3G06950",8.64091386305016,10.251836360188
"AT3G06960",12.9613707945752,30.7555090805641
"AT3G06980",82.0886816989765,158.903463582914
"AT3G07010",86.4091386305016,35.8814272606581
"AT3G07020",12.9613707945752,15.377754540282
"AT3G07030",30.2431985206755,41.0073454407521
"AT3G07040",17.2818277261003,15.377754540282
"AT3G07050",56.165940109826,20.503672720376
"AT3G07060",4.32045693152508,5.12591818009401
"AT3G07080",8.64091386305016,5.12591818009401
"AT3G07090",43.2045693152508,66.6369363412221
"AT3G07100",116.652337151177,92.2665272416922
"AT3G07110",86.4091386305016,82.0146908815042
"AT3G07140",25.9227415891505,20.503672720376
"AT3G07160",99.3705094250768,148.651627222726
"AT3G07170",21.6022846576254,15.377754540282
"AT3G07180",60.4863970413511,20.503672720376
"AT3G07190",12.9613707945752,10.251836360188
"AT3G07220",17.2818277261003,35.8814272606581
"AT3G07230",30.2431985206755,20.503672720376
"AT3G07270",73.4477678359263,92.2665272416922
"AT3G07300",25.9227415891505,30.7555090805641
"AT3G07310",43.2045693152508,51.2591818009401
"AT3G07320",56.165940109826,56.3850999810341
"AT3G07330",25.9227415891505,56.3850999810341
"AT3G07340",4.32045693152508,20.503672720376
"AT3G07360",17.2818277261003,35.8814272606581
"AT3G07370",8.64091386305016,5.12591818009401
"AT3G07390",194.420561918629,251.169990824606
"AT3G07400",12.9613707945752,15.377754540282
"AT3G07410",12.9613707945752,5.12591818009401
"AT3G07420",21.6022846576254,10.251836360188
"AT3G07430",56.165940109826,56.3850999810341
"AT3G07440",21.6022846576254,41.0073454407521
"AT3G07460",30.2431985206755,25.62959090047
"AT3G07470",12.9613707945752,20.503672720376
"AT3G07480",77.7682247674514,25.62959090047
"AT3G07530",4.32045693152508,5.12591818009401
"AT3G07540",25.9227415891505,35.8814272606581
"AT3G07560",151.215992603378,123.022036322256
"AT3G07565",4.32045693152508,15.377754540282
"AT3G07570",12.9613707945752,10.251836360188
"AT3G07590",8.64091386305016,5.12591818009401
"AT3G07610",25.9227415891505,10.251836360188
"AT3G07630",17.2818277261003,25.62959090047
"AT3G07640",4.32045693152508,20.503672720376
"AT3G07650",43.2045693152508,15.377754540282
"AT3G07660",51.8454831783009,51.2591818009401
"AT3G07670",34.5636554522006,25.62959090047
"AT3G07680",56.165940109826,41.0073454407521
"AT3G07690",30.2431985206755,20.503672720376
"AT3G07700",73.4477678359263,71.7628545213161
"AT3G07720",103.690966356602,102.51836360188
"AT3G07730",8.64091386305016,5.12591818009401
"AT3G07750",12.9613707945752,5.12591818009401
"AT3G07760",12.9613707945752,35.8814272606581
"AT3G07770",108.011423288127,92.2665272416922
"AT3G07780",77.7682247674514,71.7628545213161
"AT3G07790",47.5250262467759,87.1406090615982
"AT3G07800",47.5250262467759,51.2591818009401
"AT3G07810",90.7295955620266,41.0073454407521
"AT3G07870",8.64091386305016,5.12591818009401
"AT3G07880",34.5636554522006,20.503672720376
"AT3G07890",21.6022846576254,51.2591818009401
"AT3G07940",8.64091386305016,5.12591818009401
"AT3G07950",21.6022846576254,20.503672720376
"AT3G07960",4.32045693152508,5.12591818009401
"AT3G07980",30.2431985206755,5.12591818009401
"AT3G07990",12.9613707945752,20.503672720376
"AT3G08010",43.2045693152508,20.503672720376
"AT3G08030",172.818277261003,76.8887727014101
"AT3G08510",177.138734192528,174.281218123196
"AT3G08530",371.559296111157,466.458554388555
"AT3G08550",38.8841123837257,41.0073454407521
"AT3G08580",1214.04839775855,1096.94649054012
"AT3G08590",155.536449534903,276.799581725077
"AT3G08600",17.2818277261003,25.62959090047
"AT3G08610",47.5250262467759,10.251836360188
"AT3G08620",8.64091386305016,5.12591818009401
"AT3G08630",25.9227415891505,35.8814272606581
"AT3G08640",69.1273109044013,41.0073454407521
"AT3G08650",73.4477678359263,51.2591818009401
"AT3G08670",8.64091386305016,15.377754540282
"AT3G08680",38.8841123837257,35.8814272606581
"AT3G08710",8.64091386305016,20.503672720376
"AT3G08720",4.32045693152508,15.377754540282
"AT3G08730",8.64091386305016,10.251836360188
"AT3G08740",133.934164877277,148.651627222726
"AT3G08760",21.6022846576254,25.62959090047
"AT3G08770",47.5250262467759,35.8814272606581
"AT3G08840",21.6022846576254,25.62959090047
"AT3G08850",51.8454831783009,66.6369363412221
"AT3G08860",8.64091386305016,10.251836360188
"AT3G08870",17.2818277261003,10.251836360188
"AT3G08890",4.32045693152508,5.12591818009401
"AT3G08910",4.32045693152508,15.377754540282
"AT3G08920",69.1273109044013,56.3850999810341
"AT3G08930",43.2045693152508,25.62959090047
"AT3G08940",410.443408494882,333.184681706111
"AT3G08947",8.64091386305016,15.377754540282
"AT3G08960",17.2818277261003,15.377754540282
"AT3G09000",4.32045693152508,10.251836360188
"AT3G09010",8.64091386305016,20.503672720376
"AT3G09020",30.2431985206755,10.251836360188
"AT3G09035",21.6022846576254,15.377754540282
"AT3G09050",21.6022846576254,41.0073454407521
"AT3G09070",12.9613707945752,15.377754540282
"AT3G09090",69.1273109044013,35.8814272606581
"AT3G09100",34.5636554522006,10.251836360188
"AT3G09180",17.2818277261003,25.62959090047
"AT3G09190",4.32045693152508,5.12591818009401
"AT3G09200",397.482037700307,256.2959090047
"AT3G09210",69.1273109044013,66.6369363412221
"AT3G09250",43.2045693152508,30.7555090805641
"AT3G09260",25.9227415891505,102.51836360188
"AT3G09300",95.0500524935517,82.0146908815042
"AT3G09350",12.9613707945752,10.251836360188
"AT3G09360",4.32045693152508,10.251836360188
"AT3G09390",924.577783346367,799.643236094665
"AT3G09410",12.9613707945752,20.503672720376
"AT3G09440",1239.9711393477,922.665272416922
"AT3G09500",99.3705094250768,92.2665272416922
"AT3G09520",4.32045693152508,5.12591818009401
"AT3G09540",12.9613707945752,15.377754540282
"AT3G09560",25.9227415891505,5.12591818009401
"AT3G09570",17.2818277261003,46.1332636208461
"AT3G09580",43.2045693152508,30.7555090805641
"AT3G09630",358.597925316581,292.177336265359
"AT3G09670",21.6022846576254,20.503672720376
"AT3G09690",4.32045693152508,20.503672720376
"AT3G09700",4.32045693152508,5.12591818009401
"AT3G09720",4.32045693152508,15.377754540282
"AT3G09735",21.6022846576254,5.12591818009401
"AT3G09740",120.972794082702,82.0146908815042
"AT3G09770",30.2431985206755,15.377754540282
"AT3G09800",34.5636554522006,15.377754540282
"AT3G09810",43.2045693152508,25.62959090047
"AT3G09820",388.841123837257,435.703045307991
"AT3G09830",34.5636554522006,20.503672720376
"AT3G09840",1002.34600811382,850.902417895606
"AT3G09850",8.64091386305016,51.2591818009401
"AT3G09860",17.2818277261003,30.7555090805641
"AT3G09880",12.9613707945752,30.7555090805641
"AT3G09900",17.2818277261003,15.377754540282
"AT3G09920",25.9227415891505,15.377754540282
"AT3G09940",25.9227415891505,5.12591818009401
"AT3G09970",43.2045693152508,35.8814272606581
"AT3G09980",30.2431985206755,51.2591818009401
"AT3G10000",8.64091386305016,5.12591818009401
"AT3G10010",12.9613707945752,15.377754540282
"AT3G10020",34.5636554522006,30.7555090805641
"AT3G10030",8.64091386305016,10.251836360188
"AT3G10050",30.2431985206755,51.2591818009401
"AT3G10060",82.0886816989765,71.7628545213161
"AT3G10080",17.2818277261003,46.1332636208461
"AT3G10090",12.9613707945752,20.503672720376
"AT3G10130",17.2818277261003,10.251836360188
"AT3G10150",4.32045693152508,5.12591818009401
"AT3G10160",17.2818277261003,35.8814272606581
"AT3G10190",4.32045693152508,15.377754540282
"AT3G10200",4.32045693152508,5.12591818009401
"AT3G10220",21.6022846576254,5.12591818009401
"AT3G10230",21.6022846576254,25.62959090047
"AT3G10250",4.32045693152508,5.12591818009401
"AT3G10260",103.690966356602,56.3850999810341
"AT3G10270",60.4863970413511,56.3850999810341
"AT3G10300",34.5636554522006,41.0073454407521
"AT3G10310",12.9613707945752,20.503672720376
"AT3G10330",17.2818277261003,20.503672720376
"AT3G10340",17.2818277261003,15.377754540282
"AT3G10350",51.8454831783009,35.8814272606581
"AT3G10360",30.2431985206755,25.62959090047
"AT3G10370",43.2045693152508,61.5110181611281
"AT3G10380",64.8068539728762,66.6369363412221
"AT3G10390",12.9613707945752,15.377754540282
"AT3G10405",12.9613707945752,15.377754540282
"AT3G10410",345.636554522006,215.288563563948
"AT3G10420",51.8454831783009,61.5110181611281
"AT3G10440",4.32045693152508,10.251836360188
"AT3G10450",17.2818277261003,20.503672720376
"AT3G10480",30.2431985206755,10.251836360188
"AT3G10490",56.165940109826,25.62959090047
"AT3G10500",17.2818277261003,15.377754540282
"AT3G10520",21.6022846576254,66.6369363412221
"AT3G10525",4.32045693152508,15.377754540282
"AT3G10540",8.64091386305016,10.251836360188
"AT3G10550",4.32045693152508,15.377754540282
"AT3G10560",4.32045693152508,5.12591818009401
"AT3G10570",43.2045693152508,71.7628545213161
"AT3G10572",8.64091386305016,5.12591818009401
"AT3G10610",43.2045693152508,10.251836360188
"AT3G10620",25.9227415891505,25.62959090047
"AT3G10640",12.9613707945752,20.503672720376
"AT3G10650",142.575078740328,56.3850999810341
"AT3G10660",4.32045693152508,5.12591818009401
"AT3G10670",56.165940109826,87.1406090615982
"AT3G10690",69.1273109044013,82.0146908815042
"AT3G10700",8.64091386305016,10.251836360188
"AT3G10720",73.4477678359263,41.0073454407521
"AT3G10730",12.9613707945752,20.503672720376
"AT3G10740",51.8454831783009,102.51836360188
"AT3G10760",4.32045693152508,5.12591818009401
"AT3G10770",21.6022846576254,15.377754540282
"AT3G10800",25.9227415891505,20.503672720376
"AT3G10810",12.9613707945752,10.251836360188
"AT3G10840",21.6022846576254,25.62959090047
"AT3G10850",125.293251014227,128.14795450235
"AT3G10860",25.9227415891505,10.251836360188
"AT3G10915",4.32045693152508,10.251836360188
"AT3G10920",138.254621808803,179.40713630329
"AT3G10940",38.8841123837257,46.1332636208461
"AT3G10960",8.64091386305016,5.12591818009401
"AT3G10970",56.165940109826,71.7628545213161
"AT3G10980",8.64091386305016,25.62959090047
"AT3G10985",38.8841123837257,35.8814272606581
"AT3G11010",86.4091386305016,51.2591818009401
"AT3G11040",8.64091386305016,10.251836360188
"AT3G11070",34.5636554522006,15.377754540282
"AT3G11100",8.64091386305016,5.12591818009401
"AT3G11120",129.613707945752,174.281218123196
"AT3G11130",457.968434741658,420.325290767709
"AT3G11170",133.934164877277,205.03672720376
"AT3G11200",47.5250262467759,56.3850999810341
"AT3G11210",12.9613707945752,5.12591818009401
"AT3G11220",4.32045693152508,15.377754540282
"AT3G11230",8.64091386305016,25.62959090047
"AT3G11250",43.2045693152508,25.62959090047
"AT3G11270",17.2818277261003,15.377754540282
"AT3G11280",21.6022846576254,15.377754540282
"AT3G11290",4.32045693152508,15.377754540282
"AT3G11320",21.6022846576254,15.377754540282
"AT3G11330",12.9613707945752,30.7555090805641
"AT3G11397",17.2818277261003,5.12591818009401
"AT3G11400",151.215992603378,107.644281781974
"AT3G11410",90.7295955620266,51.2591818009401
"AT3G11420",8.64091386305016,10.251836360188
"AT3G11450",51.8454831783009,25.62959090047
"AT3G11490",4.32045693152508,10.251836360188
"AT3G11510",129.613707945752,112.770199962068
"AT3G11530",17.2818277261003,10.251836360188
"AT3G11540",25.9227415891505,25.62959090047
"AT3G11560",34.5636554522006,76.8887727014101
"AT3G11590",12.9613707945752,10.251836360188
"AT3G11630",609.184427345036,768.887727014101
"AT3G11650",38.8841123837257,15.377754540282
"AT3G11660",99.3705094250768,46.1332636208461
"AT3G11670",51.8454831783009,56.3850999810341
"AT3G11700",38.8841123837257,66.6369363412221
"AT3G11710",146.895535671853,117.896118142162
"AT3G11730",21.6022846576254,20.503672720376
"AT3G11780",12.9613707945752,10.251836360188
"AT3G11800",43.2045693152508,35.8814272606581
"AT3G11810",12.9613707945752,10.251836360188
"AT3G11820",69.1273109044013,51.2591818009401
"AT3G11830",246.266045096929,210.162645383854
"AT3G11880",17.2818277261003,30.7555090805641
"AT3G11890",12.9613707945752,10.251836360188
"AT3G11900",8.64091386305016,35.8814272606581
"AT3G11910",120.972794082702,123.022036322256
"AT3G11930",116.652337151177,107.644281781974
"AT3G11940",241.945588165404,112.770199962068
"AT3G11945",77.7682247674514,87.1406090615982
"AT3G11950",21.6022846576254,15.377754540282
"AT3G11960",30.2431985206755,10.251836360188
"AT3G11964",69.1273109044013,82.0146908815042
"AT3G12000",4.32045693152508,10.251836360188
"AT3G12010",43.2045693152508,15.377754540282
"AT3G12020",56.165940109826,15.377754540282
"AT3G12030",30.2431985206755,5.12591818009401
"AT3G12050",51.8454831783009,82.0146908815042
"AT3G12080",73.4477678359263,46.1332636208461
"AT3G12100",17.2818277261003,5.12591818009401
"AT3G12110",43.2045693152508,35.8814272606581
"AT3G12120",228.984217370829,205.03672720376
"AT3G12130",25.9227415891505,46.1332636208461
"AT3G12140",30.2431985206755,5.12591818009401
"AT3G12145",73.4477678359263,51.2591818009401
"AT3G12200",34.5636554522006,10.251836360188
"AT3G12210",21.6022846576254,20.503672720376
"AT3G12250",4.32045693152508,5.12591818009401
"AT3G12260",56.165940109826,66.6369363412221
"AT3G12270",21.6022846576254,25.62959090047
"AT3G12280",17.2818277261003,30.7555090805641
"AT3G12290",138.254621808803,117.896118142162
"AT3G12345",47.5250262467759,76.8887727014101
"AT3G12360",99.3705094250768,87.1406090615982
"AT3G12370",8.64091386305016,10.251836360188
"AT3G12390",108.011423288127,82.0146908815042
"AT3G12400",21.6022846576254,20.503672720376
"AT3G12480",12.9613707945752,15.377754540282
"AT3G12490",133.934164877277,133.273872682444
"AT3G12500",155.536449534903,56.3850999810341
"AT3G12510",4.32045693152508,5.12591818009401
"AT3G12520",4.32045693152508,10.251836360188
"AT3G12560",47.5250262467759,15.377754540282
"AT3G12580",12.9613707945752,25.62959090047
"AT3G12590",17.2818277261003,20.503672720376
"AT3G12610",120.972794082702,128.14795450235
"AT3G12620",4.32045693152508,5.12591818009401
"AT3G12630",43.2045693152508,25.62959090047
"AT3G12640",47.5250262467759,15.377754540282
"AT3G12650",17.2818277261003,5.12591818009401
"AT3G12670",77.7682247674514,61.5110181611281
"AT3G12680",12.9613707945752,25.62959090047
"AT3G12685",8.64091386305016,10.251836360188
"AT3G12700",17.2818277261003,10.251836360188
"AT3G12710",30.2431985206755,25.62959090047
"AT3G12730",4.32045693152508,10.251836360188
"AT3G12740",155.536449534903,169.155299943102
"AT3G12750",34.5636554522006,41.0073454407521
"AT3G12760",38.8841123837257,35.8814272606581
"AT3G12780",2225.03531973542,2783.37357179105
"AT3G12800",56.165940109826,51.2591818009401
"AT3G12810",12.9613707945752,5.12591818009401
"AT3G12870",4.32045693152508,15.377754540282
"AT3G12890",4.32045693152508,5.12591818009401
"AT3G12920",17.2818277261003,10.251836360188
"AT3G12930",56.165940109826,35.8814272606581
"AT3G12950",8.64091386305016,20.503672720376
"AT3G12980",4.32045693152508,20.503672720376
"AT3G12990",4.32045693152508,5.12591818009401
"AT3G13000",4.32045693152508,5.12591818009401
"AT3G13040",17.2818277261003,15.377754540282
"AT3G13050",8.64091386305016,25.62959090047
"AT3G13060",90.7295955620266,66.6369363412221
"AT3G13062",51.8454831783009,46.1332636208461
"AT3G13070",43.2045693152508,15.377754540282
"AT3G13080",51.8454831783009,61.5110181611281
"AT3G13100",4.32045693152508,5.12591818009401
"AT3G13110",64.8068539728762,76.8887727014101
"AT3G13120",190.100104987103,169.155299943102
"AT3G13150",12.9613707945752,5.12591818009401
"AT3G13160",34.5636554522006,66.6369363412221
"AT3G13175",12.9613707945752,10.251836360188
"AT3G13180",17.2818277261003,25.62959090047
"AT3G13190",12.9613707945752,10.251836360188
"AT3G13200",86.4091386305016,76.8887727014101
"AT3G13222",12.9613707945752,5.12591818009401
"AT3G13224",17.2818277261003,35.8814272606581
"AT3G13226",25.9227415891505,10.251836360188
"AT3G13230",12.9613707945752,5.12591818009401
"AT3G13235",64.8068539728762,82.0146908815042
"AT3G13290",43.2045693152508,30.7555090805641
"AT3G13300",198.741018850154,128.14795450235
"AT3G13310",21.6022846576254,10.251836360188
"AT3G13330",99.3705094250768,30.7555090805641
"AT3G13340",17.2818277261003,25.62959090047
"AT3G13350",8.64091386305016,10.251836360188
"AT3G13360",25.9227415891505,25.62959090047
"AT3G13410",203.061475781679,153.77754540282
"AT3G13430",4.32045693152508,5.12591818009401
"AT3G13445",8.64091386305016,10.251836360188
"AT3G13450",12.9613707945752,10.251836360188
"AT3G13460",380.200209974207,302.429172625547
"AT3G13470",250.586502028455,374.192027146863
"AT3G13480",4.32045693152508,5.12591818009401
"AT3G13490",90.7295955620266,66.6369363412221
"AT3G13510",47.5250262467759,71.7628545213161
"AT3G13520",8.64091386305016,10.251836360188
"AT3G13530",43.2045693152508,25.62959090047
"AT3G13560",43.2045693152508,46.1332636208461
"AT3G13570",30.2431985206755,46.1332636208461
"AT3G13580",77.7682247674514,56.3850999810341
"AT3G13620",8.64091386305016,5.12591818009401
"AT3G13650",4.32045693152508,5.12591818009401
"AT3G13670",108.011423288127,61.5110181611281
"AT3G13690",34.5636554522006,30.7555090805641
"AT3G13720",47.5250262467759,30.7555090805641
"AT3G13740",12.9613707945752,5.12591818009401
"AT3G13750",328.354726795906,369.066108966769
"AT3G13772",60.4863970413511,56.3850999810341
"AT3G13790",12.9613707945752,5.12591818009401
"AT3G13800",8.64091386305016,15.377754540282
"AT3G13810",4.32045693152508,10.251836360188
"AT3G13845",8.64091386305016,5.12591818009401
"AT3G13860",82.0886816989765,56.3850999810341
"AT3G13870",181.459191124053,287.051418085265
"AT3G13882",25.9227415891505,20.503672720376
"AT3G13910",12.9613707945752,5.12591818009401
"AT3G13920",440.686607015558,420.325290767709
"AT3G13930",112.331880219652,97.3924454217862
"AT3G13940",17.2818277261003,5.12591818009401
"AT3G13990",34.5636554522006,46.1332636208461
"AT3G14010",30.2431985206755,35.8814272606581
"AT3G14050",38.8841123837257,30.7555090805641
"AT3G14067",328.354726795906,420.325290767709
"AT3G14070",8.64091386305016,10.251836360188
"AT3G14080",8.64091386305016,10.251836360188
"AT3G14100",90.7295955620266,71.7628545213161
"AT3G14110",116.652337151177,107.644281781974
"AT3G14120",25.9227415891505,35.8814272606581
"AT3G14130",12.9613707945752,10.251836360188
"AT3G14160",8.64091386305016,5.12591818009401
"AT3G14170",4.32045693152508,5.12591818009401
"AT3G14172",17.2818277261003,10.251836360188
"AT3G14180",21.6022846576254,25.62959090047
"AT3G14190",4.32045693152508,5.12591818009401
"AT3G14205",43.2045693152508,25.62959090047
"AT3G14210",2471.30136483234,2204.14481744042
"AT3G14220",64.8068539728762,107.644281781974
"AT3G14230",112.331880219652,112.770199962068
"AT3G14240",129.613707945752,97.3924454217862
